"id","labels","properties"
"e7dded35-adfb-5513-9da4-da630194420a","Chunk","{""chunk_order_number"": 15, ""name"": ""Chunk 15"", ""description"": ""Text segment from Chapter I"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"aaffed5b-b4c9-517a-80e4-b94f7a3684f1","Actor","{""name"": ""widow"", ""description"": ""Character in the book"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"63bd76db-8f45-50ca-9e0a-2059a1ef8ab2","Actor","{""name"": ""me"", ""description"": ""Character in the book"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"6a74b6f1-2447-5c76-a2a7-32cd210d72c2","Object","{""name"": ""new clothes"", ""description"": ""Object in the text"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"02aa496b-0c88-56c1-b341-2a411357b5a3","Object","{""name"": ""table"", ""description"": ""Object in the text"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"548a2ff0-9210-52dc-a549-17e48104bd33","Object","{""name"": ""victuals"", ""description"": ""Object in the text"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"1c6b7750-0a42-5cdd-9389-8d4f4fc09e19","Object","{""name"": ""barrel of odds and ends"", ""description"": ""Object in the text"", ""chapter"": ""CHAPTER I."", ""chunk"": ""The widow she cried over me, and called me a poor lost lamb, and she\\ncalled me a lot of other names, too, but she never meant no harm by it.\\nShe put me in them new clothes again, and I couldn\u2019t do nothing but\\nsweat and sweat, and feel all cramped up. Well, then, the old thing\\ncommenced again. The widow rung a bell for supper, and you had to come\\nto time. When you got to the table you couldn\u2019t go right to eating, but\\nyou had to wait for the widow to tuck down her head and grumble a\\nlittle over the victuals, though there warn\u2019t really anything the\\nmatter with them,\u2014that is, nothing only everything was cooked by\\nitself. In a barrel of odds and ends it is different; things get mixed\\nup, and the juice kind of swaps around, and the things go better."", ""chunk_order_number"": 15, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"56d34d02-4232-5a49-900e-363974bc6986","Chunk","{""chunk_order_number"": 16, ""name"": ""Chunk 16"", ""description"": ""Text passage from CHAPTER I."", ""chapter"": ""CHAPTER I."", ""chunk"": ""After supper she got out her book and learned me about Moses and the\\nBulrushers, and I was in a sweat to find out all about him; but\\nby-and-by she let it out that Moses had been dead a considerable long\\ntime; so then I didn\u2019t care no more about him, because I don\u2019t take no\\nstock in dead people."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"169b7f92-46f8-587d-8944-68f47c0f918a","Actor","{""name"": ""Moses"", ""description"": ""Biblical figure"", ""chapter"": ""CHAPTER I."", ""chunk"": ""After supper she got out her book and learned me about Moses and the\\nBulrushers, and I was in a sweat to find out all about him; but\\nby-and-by she let it out that Moses had been dead a considerable long\\ntime; so then I didn\u2019t care no more about him, because I don\u2019t take no\\nstock in dead people."", ""chunk_order_number"": 16, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"2536d5c5-4add-51a8-b47c-46d3af5caf49","Chunk","{""chunk_order_number"": 17, ""name"": ""Chunk 17"", ""description"": ""Text passage from Chapter I"", ""chapter"": ""CHAPTER I."", ""chunk"": ""Pretty soon I wanted to smoke, and asked the widow to let me. But she\\nwouldn\u2019t. She said it was a mean practice and wasn\u2019t clean, and I must\\ntry to not do it any more. That is just the way with some people. They\\nget down on a thing when they don\u2019t know nothing about it. Here she was\\na-bothering about Moses, which was no kin to her, and no use to\\nanybody, being gone, you see, yet finding a power of fault with me for\\ndoing a thing that had some good in it. And she took snuff, too; of\\ncourse that was all right, because she done it herself."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"552cc06b-33e5-57ce-a344-d7a2915c3e0d","Object","{""name"": ""snuff"", ""description"": ""Object mentioned in the text"", ""chapter"": ""CHAPTER I."", ""chunk"": ""Pretty soon I wanted to smoke, and asked the widow to let me. But she\\nwouldn\u2019t. She said it was a mean practice and wasn\u2019t clean, and I must\\ntry to not do it any more. That is just the way with some people. They\\nget down on a thing when they don\u2019t know nothing about it. Here she was\\na-bothering about Moses, which was no kin to her, and no use to\\nanybody, being gone, you see, yet finding a power of fault with me for\\ndoing a thing that had some good in it. And she took snuff, too; of\\ncourse that was all right, because she done it herself."", ""chunk_order_number"": 17, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"d433b63c-1ba9-5e2b-9ce1-581be9131fb4","Chunk","{""chunk_order_number"": 18, ""name"": ""Chunk 18"", ""description"": ""Text segment from CHAPTER I."", ""chapter"": ""CHAPTER I."", ""chunk"": ""Her sister, Miss Watson, a tolerable slim old maid, with goggles on,\\nhad just come to live with her, and took a set at me now with a\\nspelling-book. She worked me middling hard for about an hour, and then\\nthe widow made her ease up. I couldn\u2019t stood it much longer. Then for\\nan hour it was deadly dull, and I was fidgety. Miss Watson would say,\\n\u201cDon\u2019t put your feet up there, Huckleberry;\u201d and \u201cDon\u2019t scrunch up like\\nthat, Huckleberry\u2014set up straight;\u201d and pretty soon she would say,\\n\u201cDon\u2019t gap and stretch like that, Huckleberry\u2014why don\u2019t you try to\\nbehave?\u201d Then she told me all about the bad place, and I said I wished\\nI was there. She got mad then, but I didn\u2019t mean no harm. All I wanted\\nwas to go somewheres; all I wanted was a change, I warn\u2019t particular.\\nShe said it was wicked to say what I said; said she wouldn\u2019t say it for\\nthe whole world; she was going to live so as to go to the good place.\\nWell, I couldn\u2019t see no advantage in going where she was going, so I\\nmade up my..."", ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"1ff8b7fb-df18-579e-a60c-b375963f2d0f","Actor","{""description"": ""Character in the book"", ""name"": ""Miss Watson"", ""chapter"": ""CHAPTER I."", ""chunk"": ""Her sister, Miss Watson, a tolerable slim old maid, with goggles on,\\nhad just come to live with her, and took a set at me now with a\\nspelling-book. She worked me middling hard for about an hour, and then\\nthe widow made her ease up. I couldn\u2019t stood it much longer. Then for\\nan hour it was deadly dull, and I was fidgety. Miss Watson would say,\\n\u201cDon\u2019t put your feet up there, Huckleberry;\u201d and \u201cDon\u2019t scrunch up like\\nthat, Huckleberry\u2014set up straight;\u201d and pretty soon she would say,\\n\u201cDon\u2019t gap and stretch like that, Huckleberry\u2014why don\u2019t you try to\\nbehave?\u201d Then she told me all about the bad place, and I said I wished\\nI was there. She got mad then, but I didn\u2019t mean no harm. All I wanted\\nwas to go somewheres; all I wanted was a change, I warn\u2019t particular.\\nShe said it was wicked to say what I said; said she wouldn\u2019t say it for\\nthe whole world; she was going to live so as to go to the good place.\\nWell, I couldn\u2019t see no advantage in going where she was going, so I\\nmade up my..."", ""chunk_order_number"": 18, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"7d280ed9-c2c3-5583-9398-6626cd148a7d","Actor","{""name"": ""Huckleberry"", ""description"": ""Character in the book"", ""chapter"": ""CHAPTER I."", ""chunk"": ""Her sister, Miss Watson, a tolerable slim old maid, with goggles on,\\nhad just come to live with her, and took a set at me now with a\\nspelling-book. She worked me middling hard for about an hour, and then\\nthe widow made her ease up. I couldn\u2019t stood it much longer. Then for\\nan hour it was deadly dull, and I was fidgety. Miss Watson would say,\\n\u201cDon\u2019t put your feet up there, Huckleberry;\u201d and \u201cDon\u2019t scrunch up like\\nthat, Huckleberry\u2014set up straight;\u201d and pretty soon she would say,\\n\u201cDon\u2019t gap and stretch like that, Huckleberry\u2014why don\u2019t you try to\\nbehave?\u201d Then she told me all about the bad place, and I said I wished\\nI was there. She got mad then, but I didn\u2019t mean no harm. All I wanted\\nwas to go somewheres; all I wanted was a change, I warn\u2019t particular.\\nShe said it was wicked to say what I said; said she wouldn\u2019t say it for\\nthe whole world; she was going to live so as to go to the good place.\\nWell, I couldn\u2019t see no advantage in going where she was going, so I\\nmade up my..."", ""chunk_order_number"": 18, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
"925f35a8-9b2b-554f-94a1-7c0c6484c11b","Actor","{""name"": ""the widow"", ""description"": ""Character in the book"", ""chapter"": ""CHAPTER I."", ""chunk"": ""Her sister, Miss Watson, a tolerable slim old maid, with goggles on,\\nhad just come to live with her, and took a set at me now with a\\nspelling-book. She worked me middling hard for about an hour, and then\\nthe widow made her ease up. I couldn\u2019t stood it much longer. Then for\\nan hour it was deadly dull, and I was fidgety. Miss Watson would say,\\n\u201cDon\u2019t put your feet up there, Huckleberry;\u201d and \u201cDon\u2019t scrunch up like\\nthat, Huckleberry\u2014set up straight;\u201d and pretty soon she would say,\\n\u201cDon\u2019t gap and stretch like that, Huckleberry\u2014why don\u2019t you try to\\nbehave?\u201d Then she told me all about the bad place, and I said I wished\\nI was there. She got mad then, but I didn\u2019t mean no harm. All I wanted\\nwas to go somewheres; all I wanted was a change, I warn\u2019t particular.\\nShe said it was wicked to say what I said; said she wouldn\u2019t say it for\\nthe whole world; she was going to live so as to go to the good place.\\nWell, I couldn\u2019t see no advantage in going where she was going, so I\\nmade up my..."", ""chunk_order_number"": 18, ""author"": ""Mark Twain"", ""book"": ""ADVENTURES OF HUCKLEBERRY FINN"", ""chunk_index"": 0, ""timestamp"": ""2025-06-01T16:36:15Z""}"
